name,gene_link,annot_link
GCF_000091205.1_ASM9120v1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Cyanidioschyzon_merolae/all_assembly_versions/GCF_000091205.1_ASM9120v1/GCF_000091205.1_ASM9120v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Cyanidioschyzon_merolae/all_assembly_versions/GCF_000091205.1_ASM9120v1/GCF_000091205.1_ASM9120v1_genomic.gff.gz
GCF_001531365.1_CcrdV1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Cynara_cardunculus/all_assembly_versions/GCF_001531365.1_CcrdV1/GCF_001531365.1_CcrdV1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Cynara_cardunculus/all_assembly_versions/GCF_001531365.1_CcrdV1/GCF_001531365.1_CcrdV1_genomic.gff.gz
GCF_001531365.2_CcrdV1.1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Cynara_cardunculus/all_assembly_versions/GCF_001531365.2_CcrdV1.1/GCF_001531365.2_CcrdV1.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Cynara_cardunculus/all_assembly_versions/GCF_001531365.2_CcrdV1.1/GCF_001531365.2_CcrdV1.1_genomic.gff.gz
GCF_001625215.1_ASM162521v1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Daucus_carota/all_assembly_versions/GCF_001625215.1_ASM162521v1/GCF_001625215.1_ASM162521v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Daucus_carota/all_assembly_versions/GCF_001625215.1_ASM162521v1/GCF_001625215.1_ASM162521v1_genomic.gff.gz
GCF_001605985.1_ASM160598v1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Dendrobium_catenatum/all_assembly_versions/GCF_001605985.1_ASM160598v1/GCF_001605985.1_ASM160598v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Dendrobium_catenatum/all_assembly_versions/GCF_001605985.1_ASM160598v1/GCF_001605985.1_ASM160598v1_genomic.gff.gz
GCF_001605985.2_ASM160598v2,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Dendrobium_catenatum/all_assembly_versions/GCF_001605985.2_ASM160598v2/GCF_001605985.2_ASM160598v2_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Dendrobium_catenatum/all_assembly_versions/GCF_001605985.2_ASM160598v2/GCF_001605985.2_ASM160598v2_genomic.gff.gz
GCF_009730915.1_TDr96_F1_v2_PseudoChromosome.rev07_lg8_w22_25.fasta,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Dioscorea_cayenensis/all_assembly_versions/GCF_009730915.1_TDr96_F1_v2_PseudoChromosome.rev07_lg8_w22_25.fasta/GCF_009730915.1_TDr96_F1_v2_PseudoChromosome.rev07_lg8_w22_25.fasta_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Dioscorea_cayenensis/all_assembly_versions/GCF_009730915.1_TDr96_F1_v2_PseudoChromosome.rev07_lg8_w22_25.fasta/GCF_009730915.1_TDr96_F1_v2_PseudoChromosome.rev07_lg8_w22_25.fasta_genomic.gff.gz
GCF_014633365.1_ASM1463336v1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Diospyros_lotus/all_assembly_versions/GCF_014633365.1_ASM1463336v1/GCF_014633365.1_ASM1463336v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Diospyros_lotus/all_assembly_versions/GCF_014633365.1_ASM1463336v1/GCF_014633365.1_ASM1463336v1_genomic.gff.gz
GCF_002303985.1_Duzib1.0,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Durio_zibethinus/all_assembly_versions/GCF_002303985.1_Duzib1.0/GCF_002303985.1_Duzib1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Durio_zibethinus/all_assembly_versions/GCF_002303985.1_Duzib1.0/GCF_002303985.1_Duzib1.0_genomic.gff.gz
GCF_000442705.1_EG5,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Elaeis_guineensis/all_assembly_versions/GCF_000442705.1_EG5/GCF_000442705.1_EG5_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Elaeis_guineensis/all_assembly_versions/GCF_000442705.1_EG5/GCF_000442705.1_EG5_genomic.gff.gz
GCF_010389155.1_C_canadensis_v1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Erigeron_canadensis/all_assembly_versions/GCF_010389155.1_C_canadensis_v1/GCF_010389155.1_C_canadensis_v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Erigeron_canadensis/all_assembly_versions/GCF_010389155.1_C_canadensis_v1/GCF_010389155.1_C_canadensis_v1_genomic.gff.gz
GCF_000504015.1_Mimgu1_0,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Erythranthe_guttata/all_assembly_versions/GCF_000504015.1_Mimgu1_0/GCF_000504015.1_Mimgu1_0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Erythranthe_guttata/all_assembly_versions/GCF_000504015.1_Mimgu1_0/GCF_000504015.1_Mimgu1_0_genomic.gff.gz
GCF_016545825.1_ASM1654582v1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Eucalyptus_grandis/all_assembly_versions/GCF_016545825.1_ASM1654582v1/GCF_016545825.1_ASM1654582v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Eucalyptus_grandis/all_assembly_versions/GCF_016545825.1_ASM1654582v1/GCF_016545825.1_ASM1654582v1_genomic.gff.gz
GCF_000478725.1_Eutsalg1_0,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Eutrema_salsugineum/all_assembly_versions/GCF_000478725.1_Eutsalg1_0/GCF_000478725.1_Eutsalg1_0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Eutrema_salsugineum/all_assembly_versions/GCF_000478725.1_Eutsalg1_0/GCF_000478725.1_Eutsalg1_0_genomic.gff.gz
GCF_000184155.1_FraVesHawaii_1.0,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Fragaria_vesca/all_assembly_versions/GCF_000184155.1_FraVesHawaii_1.0/GCF_000184155.1_FraVesHawaii_1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Fragaria_vesca/all_assembly_versions/GCF_000184155.1_FraVesHawaii_1.0/GCF_000184155.1_FraVesHawaii_1.0_genomic.gff.gz
GCF_000004515.3_V1.1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Glycine_max/all_assembly_versions/GCF_000004515.3_V1.1/GCF_000004515.3_V1.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Glycine_max/all_assembly_versions/GCF_000004515.3_V1.1/GCF_000004515.3_V1.1_genomic.gff.gz
GCF_000004515.4_Glycine_max_v2.0,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Glycine_max/all_assembly_versions/GCF_000004515.4_Glycine_max_v2.0/GCF_000004515.4_Glycine_max_v2.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Glycine_max/all_assembly_versions/GCF_000004515.4_Glycine_max_v2.0/GCF_000004515.4_Glycine_max_v2.0_genomic.gff.gz
GCF_000004515.5_Glycine_max_v2.1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Glycine_max/all_assembly_versions/GCF_000004515.5_Glycine_max_v2.1/GCF_000004515.5_Glycine_max_v2.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Glycine_max/all_assembly_versions/GCF_000004515.5_Glycine_max_v2.1/GCF_000004515.5_Glycine_max_v2.1_genomic.gff.gz
GCF_000004515.6_Glycine_max_v4.0,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Glycine_max/all_assembly_versions/GCF_000004515.6_Glycine_max_v4.0/GCF_000004515.6_Glycine_max_v4.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Glycine_max/all_assembly_versions/GCF_000004515.6_Glycine_max_v4.0/GCF_000004515.6_Glycine_max_v4.0_genomic.gff.gz
GCF_004193775.1_ASM419377v2,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Glycine_soja/all_assembly_versions/GCF_004193775.1_ASM419377v2/GCF_004193775.1_ASM419377v2_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Glycine_soja/all_assembly_versions/GCF_004193775.1_ASM419377v2/GCF_004193775.1_ASM419377v2_genomic.gff.gz
GCF_025698485.1_ASM2569848v2,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Gossypium_arboreum/all_assembly_versions/GCF_025698485.1_ASM2569848v2/GCF_025698485.1_ASM2569848v2_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Gossypium_arboreum/all_assembly_versions/GCF_025698485.1_ASM2569848v2/GCF_025698485.1_ASM2569848v2_genomic.gff.gz
GCF_007990345.1_Gossypium_hirsutum_v2.1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Gossypium_hirsutum/all_assembly_versions/GCF_007990345.1_Gossypium_hirsutum_v2.1/GCF_007990345.1_Gossypium_hirsutum_v2.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Gossypium_hirsutum/all_assembly_versions/GCF_007990345.1_Gossypium_hirsutum_v2.1/GCF_007990345.1_Gossypium_hirsutum_v2.1_genomic.gff.gz
GCF_025698545.1_ASM2569854v1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Gossypium_raimondii/all_assembly_versions/GCF_025698545.1_ASM2569854v1/GCF_025698545.1_ASM2569854v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Gossypium_raimondii/all_assembly_versions/GCF_025698545.1_ASM2569854v1/GCF_025698545.1_ASM2569854v1_genomic.gff.gz
GCF_002127325.1_HanXRQr1.0,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Helianthus_annuus/all_assembly_versions/GCF_002127325.1_HanXRQr1.0/GCF_002127325.1_HanXRQr1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Helianthus_annuus/all_assembly_versions/GCF_002127325.1_HanXRQr1.0/GCF_002127325.1_HanXRQr1.0_genomic.gff.gz
GCF_002127325.2_HanXRQr2.0-SUNRISE,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Helianthus_annuus/all_assembly_versions/GCF_002127325.2_HanXRQr2.0-SUNRISE/GCF_002127325.2_HanXRQr2.0-SUNRISE_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Helianthus_annuus/all_assembly_versions/GCF_002127325.2_HanXRQr2.0-SUNRISE/GCF_002127325.2_HanXRQr2.0-SUNRISE_genomic.gff.gz
GCF_002168275.1_ASM216827v2,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Herrania_umbratica/all_assembly_versions/GCF_002168275.1_ASM216827v2/GCF_002168275.1_ASM216827v2_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Herrania_umbratica/all_assembly_versions/GCF_002168275.1_ASM216827v2/GCF_002168275.1_ASM216827v2_genomic.gff.gz
GCF_030052815.1_ASM3005281v1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Hevea_brasiliensis/all_assembly_versions/GCF_030052815.1_ASM3005281v1/GCF_030052815.1_ASM3005281v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Hevea_brasiliensis/all_assembly_versions/GCF_030052815.1_ASM3005281v1/GCF_030052815.1_ASM3005281v1_genomic.gff.gz
GCF_006381635.1_ASM638163v2,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Hibiscus_syriacus/all_assembly_versions/GCF_006381635.1_ASM638163v2/GCF_006381635.1_ASM638163v2_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Hibiscus_syriacus/all_assembly_versions/GCF_006381635.1_ASM638163v2/GCF_006381635.1_ASM638163v2_genomic.gff.gz
GCF_904849725.1_MorexV3_pseudomolecules_assembly,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Hordeum_vulgare/all_assembly_versions/GCF_904849725.1_MorexV3_pseudomolecules_assembly/GCF_904849725.1_MorexV3_pseudomolecules_assembly_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Hordeum_vulgare/all_assembly_versions/GCF_904849725.1_MorexV3_pseudomolecules_assembly/GCF_904849725.1_MorexV3_pseudomolecules_assembly_genomic.gff.gz
GCF_907164915.1_dImpGla2.1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Impatiens_glandulifera/all_assembly_versions/GCF_907164915.1_dImpGla2.1/GCF_907164915.1_dImpGla2.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Impatiens_glandulifera/all_assembly_versions/GCF_907164915.1_dImpGla2.1/GCF_907164915.1_dImpGla2.1_genomic.gff.gz
GCF_001879475.1_Asagao_1.1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Ipomoea_nil/all_assembly_versions/GCF_001879475.1_Asagao_1.1/GCF_001879475.1_Asagao_1.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Ipomoea_nil/all_assembly_versions/GCF_001879475.1_Asagao_1.1/GCF_001879475.1_Asagao_1.1_genomic.gff.gz
GCF_003576645.1_ASM357664v1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Ipomoea_triloba/all_assembly_versions/GCF_003576645.1_ASM357664v1/GCF_003576645.1_ASM357664v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Ipomoea_triloba/all_assembly_versions/GCF_003576645.1_ASM357664v1/GCF_003576645.1_ASM357664v1_genomic.gff.gz
GCF_014843425.1_RJC1_Hi-C,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Jatropha_curcas/all_assembly_versions/GCF_014843425.1_RJC1_Hi-C/GCF_014843425.1_RJC1_Hi-C_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Jatropha_curcas/all_assembly_versions/GCF_014843425.1_RJC1_Hi-C/GCF_014843425.1_RJC1_Hi-C_genomic.gff.gz
GCF_004785595.1_Jm3101_v1.0,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Juglans_microcarpa_x_Juglans_regia/all_assembly_versions/GCF_004785595.1_Jm3101_v1.0/GCF_004785595.1_Jm3101_v1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Juglans_microcarpa_x_Juglans_regia/all_assembly_versions/GCF_004785595.1_Jm3101_v1.0/GCF_004785595.1_Jm3101_v1.0_genomic.gff.gz
GCF_001411555.1_wgs.5d,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Juglans_regia/all_assembly_versions/GCF_001411555.1_wgs.5d/GCF_001411555.1_wgs.5d_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Juglans_regia/all_assembly_versions/GCF_001411555.1_wgs.5d/GCF_001411555.1_wgs.5d_genomic.gff.gz
GCF_001411555.2_Walnut_2.0,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Juglans_regia/all_assembly_versions/GCF_001411555.2_Walnut_2.0/GCF_001411555.2_Walnut_2.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Juglans_regia/all_assembly_versions/GCF_001411555.2_Walnut_2.0/GCF_001411555.2_Walnut_2.0_genomic.gff.gz
GCF_002870075.1_Lsat_Salinas_v7,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Lactuca_sativa/all_assembly_versions/GCF_002870075.1_Lsat_Salinas_v7/GCF_002870075.1_Lsat_Salinas_v7_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Lactuca_sativa/all_assembly_versions/GCF_002870075.1_Lsat_Salinas_v7/GCF_002870075.1_Lsat_Salinas_v7_genomic.gff.gz
GCF_002870075.2_Lsat_Salinas_v7,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Lactuca_sativa/all_assembly_versions/GCF_002870075.2_Lsat_Salinas_v7/GCF_002870075.2_Lsat_Salinas_v7_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Lactuca_sativa/all_assembly_versions/GCF_002870075.2_Lsat_Salinas_v7/GCF_002870075.2_Lsat_Salinas_v7_genomic.gff.gz
GCF_002870075.3_Lsat_Salinas_v8,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Lactuca_sativa/all_assembly_versions/GCF_002870075.3_Lsat_Salinas_v8/GCF_002870075.3_Lsat_Salinas_v8_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Lactuca_sativa/all_assembly_versions/GCF_002870075.3_Lsat_Salinas_v8/GCF_002870075.3_Lsat_Salinas_v8_genomic.gff.gz
GCF_002870075.4_Lsat_Salinas_v11,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Lactuca_sativa/all_assembly_versions/GCF_002870075.4_Lsat_Salinas_v11/GCF_002870075.4_Lsat_Salinas_v11_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Lactuca_sativa/all_assembly_versions/GCF_002870075.4_Lsat_Salinas_v11/GCF_002870075.4_Lsat_Salinas_v11_genomic.gff.gz
GCF_019359855.1_MPB_Lper_Kyuss_1697,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Lolium_perenne/all_assembly_versions/GCF_019359855.1_MPB_Lper_Kyuss_1697/GCF_019359855.1_MPB_Lper_Kyuss_1697_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Lolium_perenne/all_assembly_versions/GCF_019359855.1_MPB_Lper_Kyuss_1697/GCF_019359855.1_MPB_Lper_Kyuss_1697_genomic.gff.gz
GCF_022539505.1_APGP_CSIRO_Lrig_0.1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Lolium_rigidum/all_assembly_versions/GCF_022539505.1_APGP_CSIRO_Lrig_0.1/GCF_022539505.1_APGP_CSIRO_Lrig_0.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Lolium_rigidum/all_assembly_versions/GCF_022539505.1_APGP_CSIRO_Lrig_0.1/GCF_022539505.1_APGP_CSIRO_Lrig_0.1_genomic.gff.gz
GCF_012489685.1_LjGifu_v1.2,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Lotus_japonicus/all_assembly_versions/GCF_012489685.1_LjGifu_v1.2/GCF_012489685.1_LjGifu_v1.2_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Lotus_japonicus/all_assembly_versions/GCF_012489685.1_LjGifu_v1.2/GCF_012489685.1_LjGifu_v1.2_genomic.gff.gz
GCF_001865875.1_LupAngTanjil_v1.0,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Lupinus_angustifolius/all_assembly_versions/GCF_001865875.1_LupAngTanjil_v1.0/GCF_001865875.1_LupAngTanjil_v1.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Lupinus_angustifolius/all_assembly_versions/GCF_001865875.1_LupAngTanjil_v1.0/GCF_001865875.1_LupAngTanjil_v1.0_genomic.gff.gz
GCF_029784015.1_AGI_CSIRO_Lferr_CH_V1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Lycium_ferocissimum/all_assembly_versions/GCF_029784015.1_AGI_CSIRO_Lferr_CH_V1/GCF_029784015.1_AGI_CSIRO_Lferr_CH_V1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Lycium_ferocissimum/all_assembly_versions/GCF_029784015.1_AGI_CSIRO_Lferr_CH_V1/GCF_029784015.1_AGI_CSIRO_Lferr_CH_V1_genomic.gff.gz
GCF_013358625.1_SCU_Mint_v3,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Macadamia_integrifolia/all_assembly_versions/GCF_013358625.1_SCU_Mint_v3/GCF_013358625.1_SCU_Mint_v3_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Macadamia_integrifolia/all_assembly_versions/GCF_013358625.1_SCU_Mint_v3/GCF_013358625.1_SCU_Mint_v3_genomic.gff.gz
GCF_029962835.1_MsV1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Magnolia_sinica/all_assembly_versions/GCF_029962835.1_MsV1/GCF_029962835.1_MsV1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Magnolia_sinica/all_assembly_versions/GCF_029962835.1_MsV1/GCF_029962835.1_MsV1_genomic.gff.gz
GCF_029873635.1_ASM2987363v1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Malania_oleifera/all_assembly_versions/GCF_029873635.1_ASM2987363v1/GCF_029873635.1_ASM2987363v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Malania_oleifera/all_assembly_versions/GCF_029873635.1_ASM2987363v1/GCF_029873635.1_ASM2987363v1_genomic.gff.gz
GCF_002114115.1_ASM211411v1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Malus_domestica/all_assembly_versions/GCF_002114115.1_ASM211411v1/GCF_002114115.1_ASM211411v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Malus_domestica/all_assembly_versions/GCF_002114115.1_ASM211411v1/GCF_002114115.1_ASM211411v1_genomic.gff.gz
GCF_916048215.2_drMalSylv7.2,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Malus_sylvestris/all_assembly_versions/GCF_916048215.2_drMalSylv7.2/GCF_916048215.2_drMalSylv7.2_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Malus_sylvestris/all_assembly_versions/GCF_916048215.2_drMalSylv7.2/GCF_916048215.2_drMalSylv7.2_genomic.gff.gz
GCF_011075055.1_CATAS_Mindica_2.1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Mangifera_indica/all_assembly_versions/GCF_011075055.1_CATAS_Mindica_2.1/GCF_011075055.1_CATAS_Mindica_2.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Mangifera_indica/all_assembly_versions/GCF_011075055.1_CATAS_Mindica_2.1/GCF_011075055.1_CATAS_Mindica_2.1_genomic.gff.gz
GCF_001659605.1_Manihot_esculenta_v6,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Manihot_esculenta/all_assembly_versions/GCF_001659605.1_Manihot_esculenta_v6/GCF_001659605.1_Manihot_esculenta_v6_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Manihot_esculenta/all_assembly_versions/GCF_001659605.1_Manihot_esculenta_v6/GCF_001659605.1_Manihot_esculenta_v6_genomic.gff.gz
GCF_001659605.2_M.esculenta_v8,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Manihot_esculenta/all_assembly_versions/GCF_001659605.2_M.esculenta_v8/GCF_001659605.2_M.esculenta_v8_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Manihot_esculenta/all_assembly_versions/GCF_001659605.2_M.esculenta_v8/GCF_001659605.2_M.esculenta_v8_genomic.gff.gz
GCF_003473485.1_MtrunA17r5.0-ANR,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Medicago_truncatula/all_assembly_versions/GCF_003473485.1_MtrunA17r5.0-ANR/GCF_003473485.1_MtrunA17r5.0-ANR_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Medicago_truncatula/all_assembly_versions/GCF_003473485.1_MtrunA17r5.0-ANR/GCF_003473485.1_MtrunA17r5.0-ANR_genomic.gff.gz
GCF_937616625.1_ddMerAnnu1.1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Mercurialis_annua/all_assembly_versions/GCF_937616625.1_ddMerAnnu1.1/GCF_937616625.1_ddMerAnnu1.1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Mercurialis_annua/all_assembly_versions/GCF_937616625.1_ddMerAnnu1.1/GCF_937616625.1_ddMerAnnu1.1_genomic.gff.gz
GCF_937616625.2_ddMerAnnu1.2,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Mercurialis_annua/all_assembly_versions/GCF_937616625.2_ddMerAnnu1.2/GCF_937616625.2_ddMerAnnu1.2_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Mercurialis_annua/all_assembly_versions/GCF_937616625.2_ddMerAnnu1.2/GCF_937616625.2_ddMerAnnu1.2_genomic.gff.gz
GCF_000090985.2_ASM9098v2,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Micromonas_commoda/all_assembly_versions/GCF_000090985.2_ASM9098v2/GCF_000090985.2_ASM9098v2_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Micromonas_commoda/all_assembly_versions/GCF_000090985.2_ASM9098v2/GCF_000090985.2_ASM9098v2_genomic.gff.gz
GCF_000151265.1_Micromonas_pusilla_CCMP1545_v2.0,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Micromonas_pusilla/all_assembly_versions/GCF_000151265.1_Micromonas_pusilla_CCMP1545_v2.0/GCF_000151265.1_Micromonas_pusilla_CCMP1545_v2.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Micromonas_pusilla/all_assembly_versions/GCF_000151265.1_Micromonas_pusilla_CCMP1545_v2.0/GCF_000151265.1_Micromonas_pusilla_CCMP1545_v2.0_genomic.gff.gz
GCF_000151265.2_Micromonas_pusilla_CCMP1545_v2.0,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Micromonas_pusilla/all_assembly_versions/GCF_000151265.2_Micromonas_pusilla_CCMP1545_v2.0/GCF_000151265.2_Micromonas_pusilla_CCMP1545_v2.0_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Micromonas_pusilla/all_assembly_versions/GCF_000151265.2_Micromonas_pusilla_CCMP1545_v2.0/GCF_000151265.2_Micromonas_pusilla_CCMP1545_v2.0_genomic.gff.gz
GCF_001995035.1_ASM199503v1,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Momordica_charantia/all_assembly_versions/GCF_001995035.1_ASM199503v1/GCF_001995035.1_ASM199503v1_genomic.fna.gz,https://ftp.ncbi.nlm.nih.gov/genomes/refseq/plant/Momordica_charantia/all_assembly_versions/GCF_001995035.1_ASM199503v1/GCF_001995035.1_ASM199503v1_genomic.gff.gz
